NU_ANO_CENSO,CO_IES,TP_CATEGORIA_ADMINISTRATIVA,TP_ORGANIZACAO_ACADEMICA,CO_CURSO,CO_CURSO_POLO,TP_TURNO,TP_GRAU_ACADEMICO,TP_MODALIDADE_ENSINO,TP_NIVEL_ACADEMICO,CO_OCDE_AREA_GERAL,CO_OCDE_AREA_ESPECIFICA,CO_OCDE_AREA_DETALHADA,CO_OCDE,CO_ALUNO,CO_ALUNO_CURSO,CO_ALUNO_CURSO_ORIGEM,TP_COR_RACA,TP_SEXO,NU_ANO_NASCIMENTO,NU_MES_NASCIMENTO,NU_DIA_NASCIMENTO,NU_IDADE,TP_NACIONALIDADE,CO_PAIS_ORIGEM,CO_UF_NASCIMENTO,CO_MUNICIPIO_NASCIMENTO,TP_DEFICIENCIA,IN_DEFICIENCIA_AUDITIVA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_INTELECTUAL,IN_DEFICIENCIA_MULTIPLA,IN_DEFICIENCIA_SURDEZ,IN_DEFICIENCIA_SURDOCEGUEIRA,IN_DEFICIENCIA_BAIXA_VISAO,IN_DEFICIENCIA_CEGUEIRA,IN_DEFICIENCIA_SUPERDOTACAO,IN_TGD_AUTISMO_INFANTIL,IN_TGD_SINDROME_ASPERGER,IN_TGD_SINDROME_RETT,IN_TGD_TRANSTOR_DESINTEGRATIVO,TP_SITUACAO,QT_CARGA_HORARIA_TOTAL,QT_CARGA_HORARIA_INTEG,DT_INGRESSO_CURSO,IN_INGRESSO_VESTIBULAR,IN_INGRESSO_ENEM,IN_INGRESSO_AVALIACAO_SERIADA,IN_INGRESSO_SELECAO_SIMPLIFICA,IN_INGRESSO_OUTRO_TIPO_SELECAO,IN_INGRESSO_VAGA_REMANESC,IN_INGRESSO_VAGA_PROG_ESPECIAL,IN_INGRESSO_TRANSF_EXOFFICIO,IN_INGRESSO_DECISAO_JUDICIAL,IN_INGRESSO_CONVENIO_PECG,IN_INGRESSO_EGRESSO,IN_INGRESSO_OUTRA_FORMA,IN_RESERVA_VAGAS,IN_RESERVA_ETNICO,IN_RESERVA_DEFICIENCIA,IN_RESERVA_ENSINO_PUBLICO,IN_RESERVA_RENDA_FAMILIAR,IN_RESERVA_OUTRA,IN_FINANCIAMENTO_ESTUDANTIL,IN_FIN_REEMB_FIES,IN_FIN_REEMB_ESTADUAL,IN_FIN_REEMB_MUNICIPAL,IN_FIN_REEMB_PROG_IES,IN_FIN_REEMB_ENT_EXTERNA,IN_FIN_REEMB_OUTRA,IN_FIN_NAOREEMB_PROUNI_INTEGR,IN_FIN_NAOREEMB_PROUNI_PARCIAL,IN_FIN_NAOREEMB_ESTADUAL,IN_FIN_NAOREEMB_MUNICIPAL,IN_FIN_NAOREEMB_PROG_IES,IN_FIN_NAOREEMB_ENT_EXTERNA,IN_FIN_NAOREEMB_OUTRA,IN_APOIO_SOCIAL,IN_APOIO_ALIMENTACAO,IN_APOIO_BOLSA_PERMANENCIA,IN_APOIO_BOLSA_TRABALHO,IN_APOIO_MATERIAL_DIDATICO,IN_APOIO_MORADIA,IN_APOIO_TRANSPORTE,IN_ATIVIDADE_EXTRACURRICULAR,IN_COMPLEMENTAR_ESTAGIO,IN_COMPLEMENTAR_EXTENSAO,IN_COMPLEMENTAR_MONITORIA,IN_COMPLEMENTAR_PESQUISA,IN_BOLSA_ESTAGIO,IN_BOLSA_EXTENSAO,IN_BOLSA_MONITORIA,IN_BOLSA_PESQUISA,TP_ESCOLA_CONCLUSAO_ENS_MEDIO,IN_ALUNO_PARFOR,TP_SEMESTRE_CONCLUSAO,TP_SEMESTRE_REFERENCIA,IN_MOBILIDADE_ACADEMICA,TP_MOBILIDADE_ACADEMICA,TP_MOBILIDADE_ACADEMICA_INTERN,CO_IES_DESTINO,CO_PAIS_DESTINO,IN_MATRICULA,IN_CONCLUINTE,IN_INGRESSO_TOTAL,IN_INGRESSO_VAGA_NOVA,IN_INGRESSO_PROCESSO_SELETIVO,NU_ANO_INGRESSO
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400011166504,48780390,,3,2,1992,7,21,25,1,76,,,9,,,,,,,,,,,,,,6,3700,3700,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400011166527,48763031,,3,2,1989,1,11,28,1,76,,,9,,,,,,,,,,,,,,2,3700,2730,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,1,0,,,,,,,,,,,,,,,1,1,1,0,0,1,0,1,0,0,1,1,,,0,1,1,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400011166639,48779037,,1,2,1993,3,8,24,1,76,,,9,,,,,,,,,,,,,,6,3700,3700,01/01/2011,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,9,,,2,0,,,,,1,1,0,0,,2011
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400011166735,48785250,,3,2,1986,10,6,31,1,76,,,9,,,,,,,,,,,,,,6,3700,3725,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,1,0,1,0,1,,0,,0,1,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400011166747,48746782,,3,2,1992,8,14,25,1,76,,,9,,,,,,,,,,,,,,2,3700,2670,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400011166750,48763032,,2,2,1992,6,16,25,1,76,,,9,,,,,,,,,,,,,,2,3700,2730,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400011166755,48785712,,1,1,1980,9,9,37,1,76,,,9,,,,,,,,,,,,,,2,3700,660,01/01/2016,0,1,0,0,,0,0,0,0,0,0,,1,0,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2016
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400011166793,48780596,,1,2,1991,12,3,26,1,76,,,9,,,,,,,,,,,,,,2,3700,1920,01/01/2015,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,0,,2015
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400011166799,48734912,,1,1,1992,3,5,25,1,76,,,9,,,,,,,,,,,,,,4,3700,1380,01/01/2010,0,0,0,0,,1,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,,,,,,0,0,0,0,,2010
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400011166813,48754380,,2,2,1988,5,20,29,1,76,35,3538709,0,,,,,,,,,,,,,,4,3700,2460,01/01/2010,1,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,9,,,2,,,,,,0,0,0,0,,2010
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400011166833,48763460,,2,2,1992,6,8,25,1,76,,,9,,,,,,,,,,,,,,4,3700,1920,01/01/2010,1,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,9,,,2,,,,,,0,0,0,0,,2010
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400011166838,48779039,,1,1,1992,1,10,25,1,76,,,9,,,,,,,,,,,,,,2,3700,3905,01/01/2010,1,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,9,,,2,0,,,,,1,0,0,0,,2010
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400011167167,48785253,,3,2,1982,4,29,35,1,76,,,9,,,,,,,,,,,,,,2,3700,1920,01/01/2015,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2015
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400011167197,48779460,,3,1,1992,3,27,25,1,76,,,9,,,,,,,,,,,,,,6,3700,4479,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400011170382,48734360,,3,1,1992,5,16,25,1,76,,,9,,,,,,,,,,,,,,2,3700,1920,01/01/2015,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,1,0,0,1,0,,,0,,1,,,2,0,,,,,1,0,0,0,,2015
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400011848113,48786375,,1,1,1992,9,19,25,1,76,,,9,,,,,,,,,,,,,,6,3700,4053,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400011870239,48762330,,1,2,1993,10,29,24,1,76,50,5002704,0,,,,,,,,,,,,,,4,3700,1320,01/01/2012,0,0,0,0,,1,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,,,,,,0,0,0,0,,2012
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400011996251,48747904,,3,2,1972,1,16,45,1,76,,,9,,,,,,,,,,,,,,2,3700,2730,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400012223611,48755974,,1,2,1993,6,13,24,1,76,,,9,,,,,,,,,,,,,,2,3700,2700,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,0,,2013
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400012223628,48786816,,2,2,1991,12,12,26,1,76,51,5103403,0,,,,,,,,,,,,,,2,3700,240,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2013
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400012223991,48747910,,3,2,1991,3,6,26,1,76,,,9,,,,,,,,,,,,,,2,3700,480,01/01/2016,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2016
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400012327126,48755515,,2,2,1993,6,7,24,1,76,,,9,,,,,,,,,,,,,,2,3700,2490,01/01/2012,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2012
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400013091739,48785729,,2,2,1982,11,24,35,1,76,,,9,,,,,,,,,,,,,,4,3700,2130,01/01/2014,0,0,0,0,,1,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,0,,2014
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400013117783,48762341,,3,1,1988,10,18,29,1,76,,,9,,,,,,,,,,,,,,3,3700,0,01/01/2015,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,0,,2015
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400013213649,48755521,,3,2,1981,3,27,36,1,76,,,9,,,,,,,,,,,,,,4,3700,0,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,1,0,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,0,,2014
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400013214463,48752490,,3,2,1993,4,3,24,1,76,,,9,,,,,,,,,,,,,,4,3700,1440,01/01/2011,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,0,,2011
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400013226723,48720965,,1,2,1993,1,27,24,1,76,,,9,,,,,,,,,,,,,,6,3700,3700,01/01/2014,0,0,0,0,,1,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,1,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400013228206,48754830,,2,2,1979,11,15,38,1,76,,,9,,,,,,,,,,,,,,2,3700,3420,01/01/2012,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2012
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400013228286,48752916,,1,2,1993,4,30,24,1,76,,,9,,,,,,,,,,,,,,6,3700,3931,01/01/2011,0,0,0,0,,1,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,1,0,0,,2011
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400013228306,48746818,,1,2,1992,5,12,25,1,76,51,5103403,0,,,,,,,,,,,,,,4,3700,1920,01/01/2011,0,0,0,0,,1,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,,,,,,0,0,0,0,,2011
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400013228309,48752496,,0,2,1985,2,16,32,1,76,,,9,,,,,,,,,,,,,,4,3700,1380,01/01/2011,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,0,,2011
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400013228317,48755203,,3,1,1991,3,5,26,1,76,,,9,,,,,,,,,,,,,,6,3700,4479,01/01/2011,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,1,0,0,,2011
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400013228842,48747296,,2,2,1986,6,5,31,1,76,,,9,,,,,,,,,,,,,,2,3700,3270,01/01/2011,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2011
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400013228910,48785748,,3,1,1993,3,29,24,1,76,,,9,,,,,,,,,,,,,,6,3700,3753,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400013231477,48756101,,1,2,1976,1,13,41,1,76,,,9,,,,,,,,,,,,,,2,3700,3420,01/01/2012,0,0,0,0,,0,0,1,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2012
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400013231483,48746819,,3,2,1971,7,4,46,1,76,,,9,,,,,,,,,,,,,,3,3700,2160,01/01/2011,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,,,,,,0,0,0,0,,2011
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400013305646,48748132,,1,2,1985,7,18,32,1,76,50,5002704,0,,,,,,,,,,,,,,3,3700,840,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,,,,,,0,0,0,0,,2014
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400013364384,48770447,,3,1,1993,12,29,24,1,76,,,9,,,,,,,,,,,,,,6,3700,4446,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400013365915,48779073,,3,2,1983,8,28,34,1,76,,,9,,,,,,,,,,,,,,2,3700,2040,01/01/2015,0,0,0,0,,0,0,1,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,0,,2015
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400013634508,48785291,,3,1,1995,5,3,22,1,76,,,9,,,,,,,,,,,,,,6,3700,4352,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,1,0,0,0,1,,,,1,2,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400013635555,48747930,,1,2,1993,3,23,24,1,76,,,9,,,,,,,,,,,,,,4,3700,780,01/01/2012,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,,,,,,0,0,0,0,,2012
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400013636164,48785761,,1,1,1993,8,24,24,1,76,,,9,,,,,,,,,,,,,,6,3700,3949,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400013636167,48746832,,1,1,1994,4,14,23,1,76,,,9,,,,,,,,,,,,,,6,3700,3700,01/01/2012,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,9,,,2,0,,,,,1,1,0,0,,2012
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400013636711,48746834,,3,2,1993,5,29,24,1,76,,,9,,,,,,,,,,,,,,2,3700,2670,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,0,,2013
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400013638903,48763049,,1,2,1993,11,28,24,1,76,,,9,,,,,,,,,,,,,,2,3700,2760,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,0,,2013
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400013638907,48755208,,1,1,1994,10,31,23,1,76,,,9,,,,,,,,,,,,,,6,3700,4479,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,1,2,1,,620,1,1,0,0,,2013
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400014902706,48763059,,0,2,1983,8,16,34,1,76,,,9,,,,,,,,,,,,,,3,3700,1500,01/01/2012,0,0,0,0,,1,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,0,,2012
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400014902754,48779494,,3,2,1982,4,25,35,1,76,,,9,,,,,,,,,,,,,,6,3700,3948,01/01/2012,0,1,0,0,,0,0,0,0,0,0,,1,0,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,1,0,0,,2012
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400014904849,48754186,,1,1,1975,1,9,42,1,76,,,9,,,,,,,,,,,,,,2,3700,1140,01/01/2012,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2012
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400014916965,48748593,,1,2,1993,6,28,24,1,76,,,9,,,,,,,,,,,,,,2,3700,2730,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,1,0,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,1,0,1,0,1,,0,,1,1,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400014917128,48734709,,1,1,1993,8,14,24,1,76,,,9,,,,,,,,,,,,,,2,3700,2670,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,1,0,0,1,0,,,1,,1,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400014917262,48762378,,3,2,1994,5,1,23,1,76,,,9,,,,,,,,,,,,,,6,3700,4416,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,1,0,0,,2013
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400014917294,48746864,,3,2,1993,10,14,24,1,76,,,9,,,,,,,,,,,,,,2,3700,660,01/01/2016,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2016
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400014917428,48785324,,1,2,1995,4,5,22,1,76,31,3159803,0,,,,,,,,,,,,,,4,3700,660,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,,,,,,0,0,0,0,,2013
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400014917460,48965216,,3,1,1992,5,20,25,1,76,,,9,,,,,,,,,,,,,,6,3700,4458,01/01/2012,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,1,0,0,,2012
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400014917469,48779108,,1,2,1973,10,12,44,1,76,,,9,,,,,,,,,,,,,,3,3700,3270,01/01/2012,0,1,0,0,,0,0,0,0,0,0,,1,0,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,0,,2012
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400014917472,48785794,,3,2,1993,12,29,24,1,76,,,9,,,,,,,,,,,,,,6,3700,3834,01/01/2012,0,1,0,0,,0,0,0,0,0,0,,1,0,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,1,0,0,,2012
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400014917474,48747639,,3,2,1979,12,24,38,1,76,,,9,,,,,,,,,,,,,,4,3700,2134,01/01/2012,0,1,0,0,,0,0,0,0,0,0,,1,0,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,0,,2012
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400014917475,48779111,,3,1,1981,10,8,36,1,76,,,9,,,,,,,,,,,,,,6,3700,3700,01/01/2012,0,1,0,0,,0,0,0,0,0,0,,1,0,0,1,0,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,1,0,0,,2012
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400014917481,48763074,,1,1,1992,4,12,25,1,76,,,9,,,,,,,,,,,,,,6,3700,4479,01/01/2012,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,1,2,1,,620,1,1,0,0,,2012
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400014917489,48770477,,1,2,1993,10,21,24,1,76,,,9,,,,,,,,,,,,,,6,3700,3700,01/01/2012,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,1,0,0,,2012
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400014917645,48747641,,2,2,1992,6,11,25,1,76,,,9,,,,,,,,,,,,,,2,3700,1920,01/01/2014,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2014
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400014917649,48786675,,2,2,1993,1,25,24,1,76,,,9,,,,,,,,,,,,,,3,3700,900,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,0,,2013
2017,1,1,1,1,,3,1,1,1,3,38,380,380D01,400014924091,48761998,,3,2,1986,9,26,31,1,76,,,9,,,,,,,,,,,,,,2,3700,1980,01/01/2016,0,1,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,0,,2016
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400014988742,48747326,,3,2,1965,8,25,52,1,76,,,9,,,,,,,,,,,,,,2,3700,2996,01/07/1992,1,0,0,0,,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,1992
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400015237907,48747329,,3,2,1987,2,7,30,1,76,,,9,,,,,,,,,,,,,,2,3700,3312,01/01/2013,0,1,0,0,,0,0,0,0,0,0,,1,0,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2013
2017,1,1,1,1,,1,1,1,1,3,38,380,380D01,400015289906,48721016,,3,2,1993,3,24,24,1,76,,,9,,,,,,,,,,,,,,2,3700,1860,01/01/2015,0,1,0,0,,0,0,0,0,0,0,,1,1,0,1,1,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,0,,2015
